,trend_following,mean_reversion,dual_momentum,breakout
2010-09-09,0.43423272480137765,0.09195262746785242,0.15585809123918234,0.31795655649158766
2010-09-10,0.44917570661937256,0.08845519766573909,0.15252508694430023,0.30984400877058815
2010-09-13,0.5270705087243782,0.07232149427483033,0.12726824873624418,0.2733397482645471
2010-09-14,0.5310966343117888,0.07168611683155028,0.1260015195634538,0.27121572929320703
2010-09-15,0.4524616707768244,0.06434781812100995,0.2524272000286347,0.23076331107353087
2010-09-16,0.45324620391521525,0.06500428301557545,0.25212556917269774,0.22962394389651147
2010-09-17,0.44399644722920484,0.08243615287509277,0.24362212031331978,0.2299452795823825
2010-09-20,0.44776426327884666,0.08227372084278124,0.2380175277732373,0.23194448810513477
2010-09-21,0.45373266168263604,0.08437897977150689,0.23461622204030608,0.2272721365055511
2010-09-22,0.4539494256640868,0.08469170905623354,0.23546846179329226,0.22589040348638753
2010-09-23,0.45294683874499264,0.08490961758020814,0.23581652152506405,0.22632702214973532
2010-09-24,0.4448615281236869,0.08596774219655064,0.23389249091288003,0.23527823876688253
2010-09-27,0.4363467474497133,0.0914612605298605,0.24723430950862701,0.2249576825117991
2010-09-28,0.43581213903968996,0.09074026374955853,0.24480264090641143,0.22864495630434
2010-09-29,0.4304442379872688,0.10295177151973989,0.24366714681214754,0.22293684368084385
2010-09-30,0.4291253558371381,0.10858474971678726,0.24175824473654603,0.2205316497095286
2010-10-01,0.4273791821104332,0.11200780236196112,0.24087443459025212,0.2197385809373535
2010-10-04,0.42154789645051016,0.11502406843763939,0.24655308501454207,0.21687495009730842
2010-10-05,0.41926115443132,0.11679912247368802,0.24913143693351864,0.2148082861614732
2010-10-06,0.3609895248905402,0.18699869587782603,0.27090106839520417,0.1811107108364296
2010-10-07,0.36236751164941766,0.18775106945185416,0.26841905206433386,0.18146236683439437
2010-10-08,0.3655459360991899,0.190628278665918,0.268365417473082,0.17546036776181004
2010-10-11,0.3659494414556062,0.19519760421578458,0.2757398035370803,0.16311315079152888
2010-10-12,0.36571201373964357,0.19508812608641754,0.27616530462278577,0.16303455555115307
2010-10-13,0.363824796592663,0.19422666100709746,0.2796488182542153,0.16229972414602423
2010-10-14,0.35180736465673806,0.20108287958772406,0.28793097261284833,0.1591787831426897
2010-10-15,0.3525535928467524,0.20135242799836267,0.28733500370760684,0.15875897544727807
2010-10-18,0.35443541766650205,0.20241403865940144,0.28392555414418874,0.15922498952990782
2010-10-19,0.3559663769811235,0.2013642041808653,0.28460877972437704,0.1580606391136341
2010-10-20,0.3173037836571364,0.2235855065675206,0.30928565179109546,0.1498250579842476
2010-10-21,0.3018826043545127,0.22881968008383663,0.31609828929048983,0.15319942627116082
2010-10-22,0.3025357123660119,0.23119446666343801,0.31147395631759944,0.15479586465295067
2010-10-25,0.3022465864242588,0.23143032128672536,0.3113660041868392,0.15495708810217657
2010-10-26,0.3026894450511618,0.23098895059289548,0.31123466912260833,0.1550869352333343
2010-10-27,0.3033985665416696,0.23156705068095756,0.3094806387210021,0.15555374405637076
2010-10-28,0.30292346301534484,0.23290079713609776,0.30733857351692384,0.15683716633163364
2010-10-29,0.3035617921765409,0.23308491316708857,0.30638847925810286,0.15696481539826776
2010-11-01,0.3045622860851757,0.23386456426549604,0.3040254713844012,0.15754767826492697
2010-11-02,0.30105704880799333,0.24189463179150245,0.300846373017502,0.15620194638300225
2010-11-03,0.296032917996577,0.24610117597295764,0.30103475442606326,0.15683115160440206
2010-11-04,0.29707805016963323,0.2480383574073722,0.29666303543380235,0.15822055698919216
2010-11-05,0.241793454182688,0.37200700591021985,0.2528717598322086,0.13332778007488358
2010-11-08,0.22896202961276427,0.40683994989338046,0.23833538382626818,0.1258626366675872
2010-11-09,0.18160102966563196,0.5282032072164382,0.19140176923895955,0.09879399387897032
2010-11-10,0.17664877335246965,0.5369588103195554,0.18684336813353597,0.09954904819443888
2010-11-11,0.1759224171544211,0.5384403337352468,0.18679861622749624,0.09883863288283584
2010-11-12,0.1743079761688343,0.5398245994466833,0.18728879981239036,0.09857862457209207
2010-11-15,0.1705847318533844,0.544176560601141,0.18828282330821228,0.09695588423726224
2010-11-16,0.18297798369863805,0.5149416717418627,0.1979156788134038,0.10416466574609552
2010-11-17,0.23144382922643944,0.3738271983054429,0.25906093649279194,0.13566803597532562
2010-11-18,0.2320752361333995,0.3729053560903641,0.259015793009037,0.13600361476719933
2010-11-19,0.2516508605877861,0.3211778813126462,0.2796316721161351,0.14753958598343256
2010-11-22,0.2518163332694813,0.320594230116817,0.2799963507714567,0.1475930858422451
2010-11-23,0.252019543403235,0.32085043539471,0.2794189852408714,0.14771103596118368
2010-11-24,0.2517155676118282,0.3207632321007798,0.2798503104113145,0.14767088987607765
2010-11-26,0.25218083036999167,0.32120871290749703,0.2785549500215985,0.14805550670091275
2010-11-29,0.2539498851049204,0.3160352424100749,0.2809586808549914,0.1490561916300133
2010-11-30,0.25443529675558996,0.3157691981768208,0.28057978762122304,0.14921571744636616
2010-12-01,0.2548056629453077,0.31529905891437676,0.28053378937910217,0.14936148876121327
2010-12-02,0.25765910413597465,0.3065819770726448,0.28448052045375966,0.1512783983376209
2010-12-03,0.2576084915289668,0.3063345977715075,0.2848133022116481,0.15124360848787757
2010-12-06,0.25791361645850924,0.3066965232905906,0.28390716782574726,0.15148269242515283
2010-12-07,0.2579475247558612,0.306731130866606,0.2838448788798722,0.15147646549766053
2010-12-08,0.25785389922660745,0.3069203939144474,0.2867830244194951,0.14844268243945002
2010-12-09,0.25789639798288144,0.30666617506393595,0.2867558269662382,0.14868159998694422
2010-12-10,0.25790309393385563,0.3067201865861909,0.28663186690419434,0.14874485257575923
2010-12-13,0.25791329956796044,0.30674638100232043,0.28665945111762625,0.14868086831209293
2010-12-14,0.25807441614966586,0.30693132726791916,0.28592584088808126,0.14906841569433363
2010-12-15,0.2579627751361071,0.3066951687817325,0.2858298618495422,0.1495121942326182
2010-12-16,0.2581199224125118,0.3075131710674315,0.2843165252685745,0.15005038125148226
2010-12-17,0.2574437524331129,0.3067437158757015,0.28405346349166394,0.15175906819952162
2010-12-20,0.25675401375457296,0.3057464607222049,0.28365534951803467,0.15384417600518754
2010-12-21,0.25606464359703923,0.3059654602356826,0.28450951802902563,0.1534603781382526
2010-12-22,0.25631882669277306,0.30661659756789617,0.28339837142704044,0.15366620431229033
2010-12-23,0.2557315596979188,0.30594362153616206,0.28539026815114993,0.15293455061476927
2010-12-27,0.25520496136443316,0.3061990955886858,0.2860339871057279,0.15256195594115307
2010-12-28,0.2552963091019613,0.3063082576415793,0.2859128854573199,0.15248254779913956
2010-12-29,0.2550411835110256,0.30649880699965637,0.28594389390199654,0.1525161155873215
2010-12-30,0.25518122699955986,0.3066779342838215,0.2854896859819757,0.15265115273464275
2010-12-31,0.2550317731138567,0.3072459708762455,0.28575839633629974,0.151963859673598
2011-01-03,0.2556317192380928,0.3085627906413733,0.2840338549857369,0.1517716351347969
2011-01-04,0.25546392289580033,0.30840043646492776,0.28408714114575645,0.15204849949351537
2011-01-05,0.25548834409049764,0.31085355571640744,0.2853746621553967,0.14828343803769817
2011-01-06,0.254280879814106,0.31337953124162027,0.2851040557510496,0.14723553319322416
2011-01-07,0.2549886542710133,0.3154649257480574,0.28313895156427393,0.14640746841665528
2011-01-10,0.2546787578943004,0.31547854325224695,0.2838632144312213,0.14597948442223138
2011-01-11,0.255077330215665,0.31516096540493443,0.28390569718177655,0.1458560071976241
2011-01-12,0.25548142409924096,0.3155726253029084,0.28255137142859726,0.14639457916925322
2011-01-13,0.25639801976982346,0.31448672212801126,0.281360820629489,0.1477544374726762
2011-01-14,0.2559243250660196,0.3149491572779686,0.28118655028504363,0.14793996737096812
2011-01-18,0.25576789031278696,0.3149868506890181,0.28135435491234967,0.14789090408584532
2011-01-19,0.2539878970750217,0.3128117641422776,0.28623084556262,0.14696949322008068
2011-01-20,0.25292153268945566,0.31368045937841266,0.28633158213010856,0.14706642580202312
2011-01-21,0.2520605986314573,0.31477038629663656,0.28651914786403987,0.14664986720786624
2011-01-24,0.2535772079871454,0.3100236119318333,0.2884000747431067,0.1479991053379146
2011-01-25,0.25639399497554294,0.3007176242264593,0.29279321554448634,0.15009516525351146
2011-01-26,0.2566000169643821,0.3000859115728609,0.29274682553393166,0.15056724592882528
2011-01-27,0.2577177774138318,0.29906566022727366,0.29081493708757045,0.15240162527132411
2011-01-28,0.2566559260244412,0.2975694377394262,0.2933994402758116,0.15237519596032112
2011-01-31,0.2519988212045117,0.30055809966304514,0.2941260114812869,0.15331706765115624
2011-02-01,0.2515167767114461,0.30225306795679724,0.29201021458203474,0.1542199407497218
2011-02-02,0.2526477162484737,0.29405838707465703,0.29647133630702455,0.15682256036984474
2011-02-03,0.2534570910477332,0.29230735102967936,0.2957250915901949,0.15851046633239244
2011-02-04,0.25380250020811923,0.2921668389825059,0.29544233841835144,0.15858832239102352
2011-02-07,0.2536901739562556,0.29181054697481906,0.29552319638545577,0.1589760826834696
2011-02-08,0.25322368076854457,0.2914628018423534,0.2962745405635639,0.1590389768255381
2011-02-09,0.25300488434083723,0.2918259206893549,0.29603741212702106,0.15913178284278676
2011-02-10,0.253400965099476,0.2911419734002705,0.2955613913105209,0.1598956701897325
2011-02-11,0.2537719118607379,0.2908405023832682,0.2950072443112333,0.16038034144476065
2011-02-14,0.25688667189409287,0.28718843142670064,0.28754147500723903,0.1683834216719676
2011-02-15,0.25637174735086243,0.28660369661003066,0.2887800134972701,0.16824454254183674
2011-02-16,0.25512761862596284,0.28560098427654573,0.28847563091184447,0.170795766185647
2011-02-17,0.2532540153750514,0.28283855031519906,0.28515776024267864,0.17874967406707082
2011-02-18,0.25327804992042613,0.28276821771427857,0.2851635977094956,0.17879013465579963
2011-02-22,0.2530801499312205,0.28251417685862684,0.2861437020603658,0.1782619711497868
2011-02-23,0.2489642143911357,0.2821361598477539,0.283562324592248,0.1853373011688624
2011-02-24,0.2503524527749104,0.2798686438700267,0.2843854931213649,0.1853934102336979
2011-02-25,0.2521567471945706,0.281478812412439,0.2887012558855117,0.17766318450747864
2011-02-28,0.2576361330201683,0.26921523649424567,0.2954454470180454,0.1777031834675406
2011-03-01,0.2648450845932227,0.2558343716205335,0.28684538078018224,0.19247516300606154
2011-03-02,0.2704877786834518,0.25591305596266706,0.2873201716429602,0.18627899371092088
2011-03-03,0.27019226691594883,0.2544680862992412,0.2906958473974903,0.18464379938731967
2011-03-04,0.26891797675110496,0.25569207440975866,0.29113592774456926,0.18425402109456707
2011-03-07,0.27073795840657666,0.25782681815295744,0.29350857929558744,0.17792664414487855
2011-03-08,0.2689757971035216,0.25856241263026125,0.2945118234567646,0.1779499668094527
2011-03-09,0.26930699004995035,0.2573627142967861,0.2962258647555127,0.17710443089775077
2011-03-10,0.2690630867548081,0.2569948325992862,0.2970370678568604,0.17690501278904522
2011-03-11,0.2643374121762211,0.261565023494908,0.29897537918933226,0.1751221851395386
2011-03-14,0.2660628314778921,0.2591126696698165,0.3012256675637969,0.1735988312884945
2011-03-15,0.2685150255111105,0.25736638225937103,0.30063498650409426,0.17348360572542418
2011-03-16,0.2690204594304596,0.2599211264895326,0.29522251900532115,0.17583589507468655
2011-03-17,0.28235348202327193,0.23526556424353146,0.2987823954638372,0.18359855826935934
2011-03-18,0.2879494697217279,0.2302914926990669,0.2935361778229241,0.18822285975628109
2011-03-21,0.2879004644528069,0.22831388527891716,0.29402381318297255,0.18976183708530334
2011-03-22,0.2935845446277469,0.21899285188616402,0.29847636506320674,0.1889462384228825
2011-03-23,0.29436581186904004,0.21749716622437898,0.29728430958575686,0.1908527123208242
2011-03-24,0.29608109253710313,0.2166957889417873,0.29613942586354003,0.19108369265756953
2011-03-25,0.3015136585302481,0.20911155112573074,0.29378736443905235,0.19558742590496886
2011-03-28,0.29898730960354664,0.2090925874270485,0.2983525842051275,0.19356751876427725
2011-03-29,0.3019626666683727,0.2234882868131631,0.28614664726446437,0.18840239925399982
2011-03-30,0.301800912571085,0.22342412171274362,0.286462614222218,0.18831235149395328
2011-03-31,0.29564643028436116,0.23864894265694872,0.28163759238890346,0.18406703466978655
2011-04-01,0.2957488366523536,0.23929845323716395,0.2808827689806672,0.1840699411298152
2011-04-04,0.2957985867060688,0.23935295803605866,0.28128455388261825,0.18356390137525444
2011-04-05,0.29594552725253065,0.23981958006342619,0.2819851039723175,0.1822497887117256
2011-04-06,0.29506052978963065,0.2391014720152935,0.2844736678876867,0.18136433030738913
2011-04-07,0.29417363197653684,0.24225771600050516,0.28345479175519905,0.18011386026775894
2011-04-08,0.29417910375498385,0.2423191392380702,0.28387043036294046,0.17963132664400555
2011-04-11,0.29582194750895524,0.2457820480687744,0.28646553695282406,0.17193046746944646
2011-04-12,0.2965769875608392,0.25403964135196583,0.2844296494327927,0.16495372165440225
2011-04-13,0.2985730012157777,0.2513728959730695,0.2873688213316006,0.16268528147955225
2011-04-14,0.29822009076438566,0.2508857420287149,0.28861015640818205,0.16228401079871743
2011-04-15,0.29858752653385645,0.25173127475354684,0.28968908049783465,0.15999211821476197
2011-04-18,0.2983028699927957,0.24913697911543675,0.29010021633416294,0.16245993455760466
2011-04-19,0.303119034296576,0.23797639063978435,0.29320417600283716,0.1657003990608025
2011-04-20,0.30298908577990935,0.23781729805950935,0.2936287109757348,0.1655649051848466
2011-04-21,0.3053767023945195,0.23354303276630714,0.29344856243520157,0.16763170240397185
2011-04-25,0.30545811520737687,0.23293438630336719,0.2947227457985782,0.16688475269067782
2011-04-26,0.3055035681622619,0.23295564436301905,0.2946267246082726,0.16691406286644653
2011-04-27,0.30537810349818667,0.23277156113221997,0.2971940623653784,0.16465627300421504
2011-04-28,0.30310267163281013,0.23381924975958385,0.29791126570621956,0.1651668129013865
2011-04-29,0.30311474699573465,0.23385893043212344,0.29783222441822266,0.16519409815391922
2011-05-02,0.30295419163281984,0.2341878381283121,0.29745924710060806,0.16539872313826
2011-05-03,0.30389911414054566,0.2351555387893837,0.2992918872551704,0.16165345981490037
2011-05-04,0.3003825573746961,0.23695055035022622,0.2998029853024728,0.1628639069726048
2011-05-05,0.2967372169655321,0.23903696474424838,0.29919635966248564,0.16502945862773388
2011-05-06,0.304090412275056,0.24883654923025822,0.2745114089514847,0.1725616295432011
2011-05-09,0.30523831158875037,0.24683350467616666,0.27514481473762975,0.1727833689974532
2011-05-10,0.3074832872394321,0.24767416966364805,0.27059721086941313,0.17424533222750668
2011-05-11,0.3070939503829019,0.2468399223057357,0.270356618342188,0.17570950896917445
2011-05-12,0.3079871461049819,0.24799708251296798,0.26587392786734637,0.17814184351470383
2011-05-13,0.3084497701457792,0.24771017214435076,0.26595745727237646,0.17788260043749354
2011-05-16,0.3075563644216046,0.24583203549840957,0.26418039986736747,0.18243120021261838
2011-05-17,0.308283744116153,0.24567952143614794,0.2625129188285861,0.18352381561911305
2011-05-18,0.30791876424383957,0.24362480190994137,0.26373712531607757,0.18471930853014157
2011-05-19,0.30924455418699764,0.24254293664608323,0.2623207128133927,0.18589179635352648
2011-05-20,0.3092885554865441,0.24261919778594976,0.26215455821355865,0.18593768851394749
2011-05-23,0.30940099277443467,0.2419093051963345,0.26299542763293343,0.1856942743962973
2011-05-24,0.3110832912926244,0.2421969052643587,0.2615022523982547,0.18521755104476217
2011-05-25,0.31227594299734507,0.2407492516882998,0.2614970460258968,0.1854777592884583
2011-05-26,0.31311081576485505,0.2409130922616324,0.2601172847084664,0.1858588072650462
2011-05-27,0.31373127721020366,0.23930110377903852,0.26064627539773655,0.1863213436130214
2011-05-31,0.315127474761215,0.23846225476779764,0.26012675918718664,0.18628351128380083
2011-06-01,0.31560314443627374,0.2374682657935412,0.2600726994754223,0.18685589029476274
2011-06-02,0.31590636073187744,0.2419603601067668,0.2542238823019848,0.18790939685937097
2011-06-03,0.31551813917241617,0.24536521120894336,0.2527819903378974,0.18633465928074291
2011-06-06,0.31514600096965856,0.2456781542406991,0.25335868712159987,0.18581715766804247
2011-06-07,0.31728181747126505,0.2452268932190963,0.2527506005337308,0.18474068877590782
2011-06-08,0.31749227542667896,0.2450703174711167,0.2523896523446216,0.1850477547575827
2011-06-09,0.3259354802974158,0.23964160541251653,0.25043828860514467,0.18398462568492316
2011-06-10,0.32903403358499717,0.23664128852274086,0.2513313821395019,0.18299329575276016
2011-06-13,0.33711773716331966,0.23395406239128588,0.2471725628465815,0.18175563759881297
2011-06-14,0.3370347990598663,0.23403411952406078,0.2472173090794447,0.18171377233662808
2011-06-15,0.3386843315106542,0.2317310420073845,0.24690370562228248,0.1826809208596788
2011-06-16,0.34158475588986204,0.23182638274337047,0.24228327595443977,0.18430558541232783
2011-06-17,0.34233970988417634,0.2315576090793106,0.24200739163869495,0.18409528939781797
2011-06-20,0.34360324673243514,0.23093116261172256,0.24172812214594852,0.18373746850989361
2011-06-21,0.3436220824656868,0.23095442897188628,0.24166877615610308,0.18375471240632368
2011-06-22,0.34366369586255735,0.23095909514944782,0.24156983775775018,0.1838073712302446
2011-06-23,0.34411432032738826,0.23099412574006947,0.24129600432017323,0.18359554961236918
2011-06-24,0.34620886496191033,0.23225877507767587,0.2370477845269488,0.18448457543346503
2011-06-27,0.34670621509287947,0.23183740710965792,0.23700114992128382,0.1844552278761787
2011-06-28,0.3485684496826182,0.23091008023667753,0.23664407292356637,0.1838773971571378
2011-06-29,0.35036657362007945,0.22951150486078334,0.23550464052188114,0.18461728099725605
2011-06-30,0.35123660136275203,0.23000661903999406,0.23342381721521793,0.185332962382036
2011-07-01,0.36310460079967755,0.22527078878777695,0.22976142957862195,0.18186318083392355
2011-07-05,0.3618767726021489,0.22659039556989868,0.2288891056702234,0.18264372615772906
2011-07-06,0.35862998465566037,0.22455124714042843,0.22570616338721156,0.19111260481669964
2011-07-07,0.3614417000042697,0.2276981000713929,0.21875717887382148,0.19210302105051588
2011-07-08,0.36625149998776146,0.22775371986017795,0.21470049088342386,0.19129428926863676
2011-07-11,0.3695739584857943,0.2238019829143613,0.2109561533393235,0.19566790526052097
2011-07-12,0.36772097315660013,0.2247551877387126,0.2102313881619126,0.1972924509427747
2011-07-13,0.37346359752123154,0.22199805095250075,0.20793005568056774,0.1966082958457001
2011-07-14,0.36932368908128144,0.21913691087511786,0.20519678090858653,0.20634261913501417
2011-07-15,0.37136055459769773,0.21828700073825608,0.20427080886964116,0.20608163579440503
2011-07-18,0.37015640246686987,0.21881398121925047,0.20392837395596955,0.20710124235791005
2011-07-19,0.37027696965612733,0.2187623354642481,0.20377261433653107,0.20718808054309346
2011-07-20,0.38357792818795766,0.21010012899101627,0.19545746068169711,0.21086448213932882
2011-07-21,0.38051035374019143,0.21094877271339266,0.19364834631528802,0.21489252723112798
2011-07-22,0.3808445013427068,0.2108636759292054,0.1936165425355227,0.21467528019256507
2011-07-25,0.38842400563267093,0.20631752643105514,0.19362620141760808,0.21163226651866585
2011-07-26,0.38032353342521946,0.22239178339728854,0.18987879622021336,0.2074058869572786
2011-07-27,0.3730991050863792,0.23134623608088675,0.19157466298700934,0.20397999584572463
2011-07-28,0.36708812672286967,0.23990647409725527,0.1929844591281503,0.20002094005172466
2011-07-29,0.36181558728617536,0.24984628514210153,0.19128983999755642,0.19704828757416679
2011-08-01,0.3621403464203953,0.24732569678047295,0.1924996012080975,0.19803435559103424
2011-08-02,0.3639590916106449,0.24285916757080744,0.1938543024834879,0.1993274383350599
2011-08-03,0.3868967971736929,0.20628570477300873,0.20812883168048998,0.19868866637280846
2011-08-04,0.386987860324439,0.20612291248985035,0.20810740664847646,0.19878182053723406
2011-08-05,0.4103400270429697,0.15759278890827888,0.2201943366491855,0.21187284739956597
2011-08-08,0.4092264122487913,0.15814145944613528,0.22129189737419935,0.211340230930874
2011-08-09,0.4024779946454024,0.16306565064732093,0.224817028024318,0.20963932668295873
2011-08-10,0.4024124411836615,0.16294628681863996,0.2250913379680203,0.20954993402967828
2011-08-11,0.39826512392639196,0.16516957533160675,0.22456525027467822,0.21200005046732304
2011-08-12,0.39030799169698827,0.1697337678349277,0.2295039046978359,0.2104543357702482
2011-08-15,0.39064234154533156,0.16957671203768362,0.22923422635491214,0.2105467200620726
2011-08-16,0.3905944134799652,0.1695151684059323,0.22888616910325893,0.2110042490108435
2011-08-17,0.39009536733977995,0.169701653544765,0.22864362445369243,0.21155935466176262
2011-08-18,0.38545963354550977,0.16652884192228493,0.22578693953703055,0.22222458499517478
2011-08-19,0.38082939268295934,0.16308454501936007,0.22151319762045363,0.23457286467722696
2011-08-22,0.378424245869922,0.1601883641003734,0.21773963939741509,0.2436477506322895
2011-08-23,0.379273001657819,0.16115846162632363,0.2167225236779066,0.2428460130379507
2011-08-24,0.38196494881824006,0.16590397177901645,0.21823635794433247,0.23389472145841103
2011-08-25,0.37983938378302284,0.1692145004652853,0.21809871163402683,0.2328474041176651
2011-08-26,0.37885072030017974,0.17236298545077527,0.21743832040742558,0.23134797384161948
2011-08-29,0.379670636760074,0.17276768689000466,0.21534175209124012,0.23221992425868118
2011-08-30,0.38034223121449423,0.17427792391730526,0.213542753989178,0.23183709087902232
2011-08-31,0.3797763943967041,0.17456126959162177,0.21076170751990386,0.23490062849177024
2011-09-01,0.3793330508427911,0.17464823666058504,0.2107507709883498,0.23526794150827404
2011-09-02,0.37738876203355004,0.17377256699027027,0.20937772117916167,0.23946094979701793
2011-09-06,0.3828566103274926,0.17439017529608253,0.2012552125198408,0.24149800185658404
2011-09-07,0.38272971495871977,0.1744490445913804,0.20127062174603927,0.24155061870386066
2011-09-08,0.3855309884371287,0.1753799696008805,0.19677387590722442,0.2423151660547663
2011-09-09,0.3812924715536782,0.17325225312877576,0.19211855609429815,0.2533367192232479
2011-09-12,0.38795324119230906,0.17132803490124443,0.19042262818109307,0.2502960957253534
2011-09-13,0.3989079518875345,0.16832852716388835,0.18698491760411645,0.24577860334446078
2011-09-14,0.4034113967715298,0.16360597235792065,0.19484786796764603,0.23813476290290342
2011-09-15,0.40294680013274636,0.16467687514055285,0.19468845466093496,0.23768787006576592
2011-09-16,0.402297786867364,0.16533875407100462,0.19554946335329712,0.23681399570833436
2011-09-19,0.40498738681665,0.1653561751233016,0.19444250646012604,0.23521393159992243
2011-09-20,0.4067588138080357,0.16388402945261335,0.1973931071948877,0.2319640495444633
2011-09-21,0.40702487632970175,0.1640170069330037,0.1968739150357002,0.23208420170159427
2011-09-22,0.4068284553817288,0.1651654551352487,0.19754369355595489,0.23046239592706755
2011-09-23,0.40441635784278757,0.16671490102029965,0.20024009877472165,0.22862864236219105
2011-09-26,0.4081224474134561,0.17005948046168765,0.19050313167281924,0.23131494045203693
2011-09-27,0.407621533388867,0.1716757274946917,0.18966001017654766,0.23104272893989358
2011-09-28,0.4064644284786288,0.1725704196688958,0.18994787288097145,0.2310172789715039
2011-09-29,0.40767886792332003,0.1722166334886965,0.18955949144447715,0.23054500714350626
2011-09-30,0.4094809684109333,0.17121722828100933,0.1900237961085764,0.22927800719948094
2011-10-03,0.4097423271001076,0.17170281023757145,0.18908678255320882,0.22946808010911213
2011-10-04,0.4099528761483829,0.1720494153793786,0.18838427625046367,0.22961343222177485
2011-10-05,0.40903654186052935,0.17387024206025747,0.1880477456908054,0.22904547038840778
2011-10-06,0.40874797019015,0.17436724217965865,0.18800733957439847,0.2288774480557929
2011-10-07,0.40879921111106404,0.1745811451170472,0.18787541013066097,0.22874423364122776
2011-10-10,0.40923506854688185,0.17325103832666722,0.1899422839679035,0.22757160915854743
2011-10-11,0.40924645565682133,0.17311801896326057,0.18929820127124897,0.22833732410866914
2011-10-12,0.4091955964296941,0.1730748031319542,0.1893330066675772,0.22839659377077437
2011-10-13,0.40935445414246,0.1727326390128166,0.18976895519117937,0.228143951653544
2011-10-14,0.4093986858698951,0.17256587290928987,0.19013178719594925,0.2279036540248658
2011-10-17,0.4093730610838503,0.1731158828307777,0.18965754985677133,0.22785350622860068
2011-10-18,0.40946404666720243,0.17432331401362602,0.18873272446615336,0.22747991485301822
2011-10-19,0.40742024342786276,0.17599068431438986,0.19024460309439484,0.2263444691633526
2011-10-20,0.4074142606764256,0.1759690561554788,0.1902755377539184,0.2263411454141771
2011-10-21,0.4060043772467582,0.17806411284418122,0.19037363268446908,0.22555787722459147
2011-10-24,0.40415606585234953,0.17783249748306745,0.19348039860216998,0.22453103806241304
2011-10-25,0.4041527745335257,0.1778310492716068,0.1934869666420193,0.22452920955284816
2011-10-26,0.40525696420809776,0.1783169031882369,0.19256860592690622,0.22385752667675904
2011-10-27,0.40587801013977115,0.17859016928124546,0.19208591470744077,0.22344590587154256
2011-10-28,0.4099553848273581,0.1803842527681248,0.19133319168265267,0.2183271707218642
2011-10-31,0.41005260204666094,0.18042702926554177,0.1911500757405935,0.21837029294720378
2011-11-01,0.41040682590274197,0.18058289111772532,0.19167779568508866,0.21733248729444396
2011-11-02,0.41253855784341076,0.18152087336518727,0.190655900833372,0.21528466795802995
2011-11-03,0.41299734829585705,0.18198411026840186,0.19040037375248278,0.21461816768325825
2011-11-04,0.41291733584730234,0.18423814309412884,0.19108343768172656,0.21176108337684224
2011-11-07,0.41222763527533784,0.1840039158906835,0.19236368845316545,0.21140476038081327
2011-11-08,0.41259223232365433,0.1841666591880066,0.19265484571211922,0.21058626277621978
2011-11-09,0.4128505558096691,0.1842819657053911,0.19293536354041943,0.20993211494452038
2011-11-10,0.4145294437633289,0.18503136223143613,0.19365296907840862,0.20678622492682644
2011-11-11,0.41495611086278794,0.18522181141621663,0.1933505659521766,0.20647151176881887
2011-11-14,0.414677359712118,0.18509738670789244,0.19559829321324934,0.20462696036674013
2011-11-15,0.41565319375054743,0.18509746145986591,0.19497964582566107,0.20426969896392566
2011-11-16,0.4194812397373788,0.18378264889951582,0.1949904942793985,0.2017456170837069
2011-11-17,0.41952749902844577,0.1837389748992872,0.19506731662336713,0.20166620944889996
2011-11-18,0.42163430857371453,0.18470016539053247,0.1958775760899258,0.19778794994582719
2011-11-21,0.42359877265582846,0.18392808137675556,0.19560972666378065,0.19686341930363532
2011-11-22,0.42574280990081614,0.182981342627899,0.19538758674426612,0.1958882607270187
2011-11-23,0.42630796921053804,0.18274040851056225,0.19522663178876123,0.19572499049013845
2011-11-25,0.4323852657901354,0.18077698563092948,0.19365169051480355,0.1931860580641316
2011-11-28,0.4324755292652606,0.18083622787441309,0.19330359674633776,0.19338464611398853
2011-11-29,0.4326475288992437,0.18090248706047776,0.1933827974372935,0.19306718660298502
2011-11-30,0.4357503225615282,0.1799514773376675,0.19256940080250792,0.1917287992982963
2011-12-01,0.4365029833552003,0.17968539906429193,0.192101471881375,0.19171014569913278
2011-12-02,0.43701475086318314,0.17944973076613704,0.19203056327508164,0.19150495509559817
2011-12-05,0.4461304170738055,0.17404715801832274,0.18836741144370006,0.1914550134641717
2011-12-06,0.4461833663587563,0.17397773275169914,0.1882992604455754,0.1915396404439692
2011-12-07,0.44749428722927276,0.17405324506688738,0.18741981330046562,0.19103265440337425
2011-12-08,0.44762680397333826,0.17501680755002577,0.18686743976388184,0.19048894871275412
2011-12-09,0.43187334658473836,0.19488112860891463,0.17800921234953196,0.1952363124568151
2011-12-12,0.4323931539667852,0.19541613724772172,0.17728084178029285,0.19490986700520027
2011-12-13,0.5392162799408116,0.2,0.2206329586632418,0.2401507613959466
2011-12-14,0.5414691254502678,0.2,0.21920088935406537,0.23932998519566698
2011-12-15,0.5579562262747637,0.2,0.20936541970848735,0.23267835401674888
2011-12-16,0.5579508078505797,0.2,0.209432608816763,0.2326165833326572
2011-12-19,0.568847061199685,0.2,0.204977030163163,0.226175908637152
2011-12-20,0.5964132230745063,0.2,0.18658438489019263,0.217002392035301
2011-12-21,0.5957281256210433,0.2,0.18590954514625233,0.21836232923270435
2011-12-22,0.5950458989299989,0.2,0.18587713320089705,0.21907696786910413
