symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_pct,holding_days,exit_reason,strategy
IWM,2021-03-24,2021-03-29,206.4894,205.8719,2021,-1331.3113562034362,-0.002990481973591641,3,signal,mean_reversion
XLE,2021-04-13,2021-04-15,19.8456,20.4571,21200,12879.06312007569,0.030814534130762627,2,signal,mean_reversion
IWM,2021-04-21,2021-04-22,204.2054,209.8669,2077,11673.005707269087,0.02772471001597876,1,signal,mean_reversion
XLE,2021-04-21,2021-04-27,19.3217,19.9545,21954,13806.713612431653,0.032751763691127866,4,signal,mean_reversion
XLV,2021-04-30,2021-05-04,111.8887,112.9942,3850,4169.3752404001625,0.009879842443147657,2,signal,mean_reversion
EEM,2021-05-05,2021-05-07,47.7455,48.436,8983,6116.054985434858,0.014461369683239633,2,signal,mean_reversion
QQQ,2021-05-05,2021-05-10,322.5866,322.7782,1329,168.82513950713917,0.0005938503757554336,3,signal,mean_reversion
XLK,2021-05-03,2021-05-10,67.6284,66.5555,6390,-6941.8541266617085,-0.015865278718600773,5,signal,mean_reversion
EEM,2021-05-13,2021-05-17,46.5081,46.7906,9292,2539.1525246637125,0.006076196738335815,2,signal,mean_reversion
IWM,2021-05-13,2021-05-17,200.7145,206.5957,2153,12574.57420724768,0.029301426904943195,2,signal,mean_reversion
QQQ,2021-05-13,2021-05-17,310.6153,314.8732,1391,5835.730283460762,0.013707946649746061,2,signal,mean_reversion
SPY,2021-05-13,2021-05-17,380.3865,387.7732,1135,8296.724684732028,0.01941894570828695,2,signal,mean_reversion
XLV,2021-05-28,2021-06-07,114.0857,112.8651,3856,-4794.3145234158565,-0.010699357662002251,5,signal,mean_reversion
SPY,2021-06-21,2021-06-22,390.7529,394.1554,1112,3696.3408219725657,0.00870764695078563,1,signal,mean_reversion
IWM,2021-06-18,2021-06-23,210.8071,214.6351,2041,7726.150584750712,0.018158861205042953,3,signal,mean_reversion
XLF,2021-06-10,2021-06-23,34.9199,33.1469,12574,-22378.78048223884,-0.05077225140935404,10,time,mean_reversion
EEM,2021-06-17,2021-06-24,48.7683,49.0054,8888,2020.4673488298465,0.004861819357685704,5,signal,mean_reversion
IWM,2021-07-08,2021-07-12,206.6702,212.3474,2102,11845.54365662361,0.02747019347030899,2,signal,mean_reversion
XLE,2021-07-08,2021-07-12,21.4766,21.9251,20229,8985.027511189899,0.020883503102564482,2,signal,mean_reversion
XLF,2021-07-09,2021-07-12,33.3274,33.5608,13302,3015.814779520068,0.007003485328425985,1,signal,mean_reversion
EEM,2021-07-06,2021-07-14,48.3927,48.3533,9039,-443.87218390285824,-0.0008148272999631834,6,signal,mean_reversion
IWM,2021-07-15,2021-07-21,205.2755,206.5954,2161,2763.2433400698096,0.006429771153543706,4,signal,mean_reversion
QQQ,2021-07-19,2021-07-21,344.1513,347.983,1258,4733.279903797317,0.011133932835248439,2,signal,mean_reversion
SPY,2021-07-19,2021-07-22,399.5562,407.1645,1084,8159.958825936933,0.019041902577491054,3,signal,mean_reversion
XLE,2021-07-15,2021-07-22,21.1111,20.6452,21016,-9879.011787292375,-0.02206870923716131,5,signal,mean_reversion
XLV,2021-08-12,2021-08-16,122.2781,123.7667,3646,5337.89449618399,0.012174264127843948,2,signal,mean_reversion
IWM,2021-08-17,2021-08-23,204.1729,204.7408,2191,1154.6112593512266,0.0027813216259517937,4,signal,mean_reversion
QQQ,2021-08-19,2021-08-23,350.1488,358.1306,1255,9928.232386410058,0.022795364142191188,2,signal,mean_reversion
SPY,2021-08-19,2021-08-23,409.0062,416.9236,1074,8414.533611564597,0.01935754057419059,2,signal,mean_reversion
XLE,2021-08-17,2021-08-24,20.1786,20.1459,22172,-815.8065459090552,-0.0016235975619948162,5,signal,mean_reversion
XLV,2021-08-27,2021-08-31,125.1787,125.3683,3614,594.7580374280768,0.001514836614411763,2,signal,mean_reversion
XLF,2021-09-08,2021-09-14,34.7544,35.0783,13031,4130.575149701812,0.009321534700815315,4,signal,mean_reversion
QQQ,2021-09-14,2021-09-16,367.2957,365.7826,1220,-1935.3764229187852,-0.004119477637803959,2,signal,mean_reversion
SPY,2021-09-10,2021-09-16,422.8532,418.9465,1067,-4258.2435008034845,-0.009238848442789882,4,signal,mean_reversion
XLV,2021-09-10,2021-09-16,125.0119,123.4798,3610,-5620.58622057282,-0.012255634655165548,4,signal,mean_reversion
IWM,2021-09-09,2021-09-20,210.6564,204.7125,2151,-12874.494913879775,-0.0282156981205941,7,signal,mean_reversion
SPY,2021-09-21,2021-09-23,410.5611,413.2701,1091,2865.6119227335475,0.006598226877843283,2,signal,mean_reversion
XLF,2021-09-21,2021-09-23,34.0079,34.6113,13178,7860.696566465801,0.01774183965382581,2,signal,mean_reversion
XLK,2021-09-21,2021-09-23,74.0861,74.9872,6049,5360.678171168794,0.012163098995947585,2,signal,mean_reversion
QQQ,2021-09-21,2021-09-24,357.6992,360.3262,1252,3199.06809276198,0.0073440716529875605,3,signal,mean_reversion
XLK,2021-09-29,2021-10-04,73.0713,72.752,6204,-2070.954159979785,-0.004368710150579269,3,signal,mean_reversion
SPY,2021-10-01,2021-10-06,405.3412,403.3294,1115,-2333.393681168894,-0.0049633801948735234,3,signal,mean_reversion
QQQ,2021-09-29,2021-10-07,351.4615,352.6948,1289,1498.9450777738148,0.0035090329846629853,6,signal,mean_reversion
XLV,2021-09-29,2021-10-08,119.4448,118.6937,3795,-2940.8680714402612,-0.00628841480889597,7,signal,mean_reversion
QQQ,2021-11-11,2021-11-15,382.0175,384.8826,1185,3304.3120203094145,0.00750002091926838,2,signal,mean_reversion
XLF,2021-11-18,2021-11-23,36.6986,36.7913,12373,1055.377526328967,0.0025245038421677357,3,signal,mean_reversion
XLE,2021-11-22,2021-11-24,23.2085,24.2301,19515,19844.03681641856,0.04401860423041404,2,signal,mean_reversion
QQQ,2021-11-29,2021-11-30,385.2482,387.6726,1180,2769.6262939757066,0.00629317134270857,1,signal,mean_reversion
IWM,2021-11-19,2021-12-01,220.4915,202.7508,2050,-36455.3015926059,-0.08045999999999986,8,stop,mean_reversion
XLF,2021-12-01,2021-12-03,35.7185,35.7567,12462,386.8278929724297,0.0010691408163261418,2,signal,mean_reversion
SPY,2021-11-29,2021-12-07,436.4627,436.3459,1042,-212.63744009833727,-0.00026757330135307456,6,signal,mean_reversion
XLV,2021-11-23,2021-12-07,122.523,122.6328,3747,319.5166452839701,0.0008960621828966175,9,signal,mean_reversion
XLE,2021-12-16,2021-12-22,23.6506,23.4812,19102,-3326.5956548947124,-0.007164121382637889,4,signal,mean_reversion
QQQ,2022-01-06,2022-01-12,372.6156,378.1225,1205,6545.309540102488,0.014778946845842134,4,signal,mean_reversion
SPY,2022-01-06,2022-01-12,441.6015,444.6488,1016,3006.003877942721,0.006900543078302901,4,signal,mean_reversion
XLK,2022-01-06,2022-01-12,80.8447,81.8376,5554,5424.478990800719,0.012282164644475513,4,signal,mean_reversion
XLV,2022-01-05,2022-01-12,128.7352,126.8625,3506,-6655.13004904764,-0.014546546305893138,5,signal,mean_reversion
SPY,2022-01-19,2022-01-24,432.3899,397.5998,1049,-36581.86865063751,-0.08045999999999975,4,stop,mean_reversion
XLF,2022-01-19,2022-01-24,37.3668,34.3603,12147,-36607.52292487413,-0.08045999999999998,4,stop,mean_reversion
QQQ,2022-01-20,2022-01-24,360.3094,331.3189,1237,-35946.79453616657,-0.08045999999999998,3,stop,mean_reversion
XLV,2022-01-19,2022-01-31,123.638,121.4627,3671,-8075.512112521123,-0.0175941286012401,8,signal,mean_reversion
XLF,2022-02-15,2022-02-17,37.2925,36.949,11400,-4001.1892061279214,-0.009212503150564877,2,signal,mean_reversion
XLE,2022-02-23,2022-02-28,28.9997,29.4225,14633,6100.480410978582,0.014577417437886542,3,signal,mean_reversion
XLF,2022-02-23,2022-02-28,36.5214,35.4268,11619,-12801.524162032554,-0.029970929331368024,3,signal,mean_reversion
XLE,2022-03-16,2022-03-18,31.0453,31.7585,13633,9638.002568533255,0.022974225618218158,2,signal,mean_reversion
XLF,2022-04-01,2022-04-11,35.9834,35.2114,11841,-9226.34178401918,-0.021456168348192195,6,signal,mean_reversion
XLE,2022-04-25,2022-04-29,32.0857,33.5738,13223,19590.22792078795,0.046378684300803386,4,signal,mean_reversion
XLV,2022-04-25,2022-04-29,124.8103,123.8903,3399,-3211.4797747930247,-0.007370871220460096,4,signal,mean_reversion
XLE,2022-06-14,2022-06-16,37.2898,34.2895,11520,-34646.38954883591,-0.08045999999999986,3,stop,mean_reversion
XLE,2022-06-17,2022-06-23,33.5639,30.8634,12544,-33956.54745886696,-0.08045999999999986,4,stop,mean_reversion
XLE,2022-07-15,2022-07-19,30.3177,30.7705,13625,6086.423202385524,0.01493580807603112,2,signal,mean_reversion
XLE,2022-08-05,2022-08-10,31.0782,32.905,13358,24316.29888008639,0.058779166564253194,3,signal,mean_reversion
XLE,2022-09-02,2022-09-12,35.3691,35.9179,11928,6460.829412677102,0.015515816996897192,5,signal,mean_reversion
XLE,2022-09-22,2022-09-23,34.377,31.611,12333,-34194.14881035895,-0.08045999999999998,2,stop,mean_reversion
XLE,2022-11-22,2022-11-23,40.6747,40.6384,10247,-454.4252836477206,-0.0008903786106916334,1,signal,mean_reversion
XLE,2022-12-06,2022-12-13,38.7014,38.4052,10776,-3275.004932057629,-0.007653628402259249,5,signal,mean_reversion
XLF,2022-12-06,2022-12-13,32.991,33.8055,12641,10212.034810829145,0.024689445136941712,5,signal,mean_reversion
XLV,2022-12-19,2022-12-22,127.9194,128.284,3276,1110.596769277129,0.002850469265156308,3,signal,mean_reversion
XLV,2023-01-19,2023-01-23,125.6441,126.9013,3343,4118.405245754312,0.010006069043532184,2,signal,mean_reversion
XLF,2023-01-20,2023-01-24,33.103,33.828,12721,9137.228896785835,0.021900472885509892,2,signal,mean_reversion
XLV,2023-01-31,2023-02-01,125.1038,126.3046,3386,3980.9343375176513,0.009598792486613883,1,signal,mean_reversion
XLE,2023-02-03,2023-02-08,38.844,39.5992,10937,8173.1144813261335,0.019440173706205544,3,signal,mean_reversion
EEM,2023-02-07,2023-02-10,37.4809,37.4527,11395,-406.5298793129686,-0.0007519238413068452,3,signal,mean_reversion
XLE,2023-02-21,2023-02-28,37.7709,38.4733,11311,7858.342680496868,0.01859571249604719,5,signal,mean_reversion
EEM,2023-02-21,2023-03-02,36.6075,36.079,11670,-6252.885862488337,-0.014438002587400467,7,signal,mean_reversion
IWM,2023-02-22,2023-03-02,180.6555,179.5428,2353,-2702.792533454457,-0.006158896316373785,6,signal,mean_reversion
QQQ,2023-02-22,2023-03-03,289.1821,289.6481,1470,599.9250049957952,0.0016114248864160796,7,signal,mean_reversion
XLF,2023-03-03,2023-03-06,33.7385,34.1218,12667,4768.079813501362,0.011358030882922199,1,signal,mean_reversion
SPY,2023-03-10,2023-03-15,375.0089,369.7474,1143,-6098.985508900022,-0.014030253072414234,3,signal,mean_reversion
XLE,2023-03-10,2023-03-15,37.5823,34.5584,11409,-34581.67466324553,-0.08045999999999986,4,stop,mean_reversion
IWM,2023-03-10,2023-03-22,173.4996,169.6078,2471,-9701.499776631064,-0.0224313623625072,8,signal,mean_reversion
QQQ,2023-04-13,2023-04-14,309.4975,311.8988,1347,3150.778381959845,0.007758535577773618,1,signal,mean_reversion
XLK,2023-04-13,2023-04-14,72.1858,72.7597,5775,3231.0754691075144,0.007951543356477853,1,signal,mean_reversion
XLE,2023-04-24,2023-04-25,38.4328,38.7252,10896,3102.519774393453,0.007609524885515251,1,signal,mean_reversion
EEM,2023-04-24,2023-04-28,36.1616,36.144,11581,-287.3088306518969,-0.00048609855886072584,4,signal,mean_reversion
QQQ,2023-04-21,2023-04-28,310.5592,314.3736,1348,5057.498595210683,0.01228218728204089,5,signal,mean_reversion
SPY,2023-04-26,2023-04-28,391.5847,395.7813,1063,4377.24570577664,0.01071686181498177,2,signal,mean_reversion
XLK,2023-04-25,2023-04-28,71.7301,73.0388,5794,7498.782115100034,0.018244921521017865,3,signal,mean_reversion
SPY,2023-05-05,2023-05-08,393.6933,397.2048,1077,3696.7443868461787,0.008919470851468603,1,signal,mean_reversion
EEM,2023-05-15,2023-05-16,36.1987,36.1904,11751,-182.9897078082156,-0.0002302112449101834,1,signal,mean_reversion
XLV,2023-05-17,2023-05-22,124.7542,125.0288,3410,851.3619279640525,0.0022014860790464663,3,signal,mean_reversion
SPY,2023-05-25,2023-05-30,399.3063,405.9189,1066,6963.2129533999905,0.016560262739077958,2,signal,mean_reversion
XLK,2023-06-08,2023-06-12,80.1922,81.8204,5336,8601.74616662976,0.02030399946056316,2,signal,mean_reversion
EEM,2023-06-23,2023-06-28,36.7351,36.8481,11719,1237.5333738706884,0.0030749547496116136,3,signal,mean_reversion
IWM,2023-06-23,2023-06-28,174.9899,176.9619,2460,4764.546401785083,0.011269237336609894,3,signal,mean_reversion
XLV,2023-06-29,2023-06-30,124.4554,125.9349,3472,5049.984725950213,0.011888017743190149,1,signal,mean_reversion
IWM,2023-07-07,2023-07-11,177.1292,182.271,2448,12499.067510769037,0.02902834627851325,2,signal,mean_reversion
EEM,2023-07-21,2023-07-25,37.915,38.7003,11530,8966.352384984828,0.020712523891763146,2,signal,mean_reversion
QQQ,2023-08-03,2023-08-08,366.1418,366.4643,1199,298.8085099645303,0.0008807390862577424,3,signal,mean_reversion
SPY,2023-08-04,2023-08-08,435.5594,432.5754,1007,-3092.3156215763197,-0.006850975263628212,2,signal,mean_reversion
XLV,2023-08-02,2023-08-08,127.5613,128.6749,3447,3750.3727209028425,0.008730191479158211,4,signal,mean_reversion
XLK,2023-08-04,2023-08-15,84.9119,82.9287,5167,-10333.91626269731,-0.02335596304338594,7,signal,mean_reversion
SPY,2023-08-17,2023-08-22,426.3209,425.9141,1002,-493.0330401075569,-0.0009542704420713033,3,signal,mean_reversion
EEM,2023-08-09,2023-08-22,37.6903,35.9313,11597,-20483.719383284257,-0.046668067579905825,10,time,mean_reversion
IWM,2023-08-09,2023-08-22,186.703,177.7742,2341,-20987.67557402963,-0.04782362008969787,10,time,mean_reversion
XLF,2023-08-16,2023-08-24,32.6985,32.4267,13122,-3652.303120920875,-0.008312978263598003,6,signal,mean_reversion
XLE,2023-08-25,2023-08-28,39.943,40.1545,10678,2173.561138558212,0.005296671550887533,1,signal,mean_reversion
QQQ,2023-09-08,2023-09-12,366.2107,369.0506,1167,3228.374025273791,0.007754862629962389,2,signal,mean_reversion
SPY,2023-09-08,2023-09-12,429.9351,431.4845,994,1454.455562820558,0.0036037462345324123,2,signal,mean_reversion
IWM,2023-09-11,2023-09-15,179.3363,178.7025,2395,-1603.6690981264755,-0.003534066576486139,4,signal,mean_reversion
XLE,2023-09-22,2023-09-26,41.4181,41.2938,10284,-1363.353788537917,-0.0030010853927133763,2,signal,mean_reversion
QQQ,2023-09-21,2023-09-29,355.6895,356.0629,1204,363.82675757768675,0.001049670845336248,6,signal,mean_reversion
XLK,2023-09-21,2023-09-29,81.1174,81.1002,5283,-176.37925738990538,-0.00021159985496466138,6,signal,mean_reversion
SPY,2023-09-21,2023-10-04,422.5297,411.4118,1014,-11358.122845743665,-0.02631272828902398,10,time,mean_reversion
XLE,2023-10-05,2023-10-10,38.9698,40.8424,10925,20370.75799425561,0.048052130324726106,3,signal,mean_reversion
QQQ,2023-10-20,2023-10-25,354.3686,351.2962,1216,-3821.7955473980164,-0.008669948670037675,3,signal,mean_reversion
QQQ,2023-10-27,2023-10-31,341.5231,343.9394,1229,2885.3735093887904,0.007075032169351569,2,signal,mean_reversion
SPY,2023-10-20,2023-10-31,413.1036,403.1964,1043,-10418.30302467538,-0.023982256099986277,7,signal,mean_reversion
XLK,2023-10-23,2023-10-31,80.1677,80.0925,5346,-487.7981678413345,-0.0009382758597336061,6,signal,mean_reversion
XLE,2023-10-24,2023-11-03,41.0446,40.2574,10523,-8369.371704262776,-0.01917939131171431,8,signal,mean_reversion
XLE,2023-11-30,2023-12-01,39.0712,38.9124,10933,-1821.4810860344269,-0.004064515798352875,1,signal,mean_reversion
EEM,2023-12-07,2023-12-12,36.6321,36.5955,11655,-512.1447050959516,-0.0009996491883009773,3,signal,mean_reversion
IWM,2024-01-04,2024-01-09,189.4286,189.5221,2245,124.71292410587668,0.0004933070958508257,3,signal,mean_reversion
QQQ,2024-01-03,2024-01-09,395.2606,396.8205,1081,1600.5951519808177,0.003946433108092284,4,signal,mean_reversion
SPY,2024-01-04,2024-01-09,455.9856,459.0025,933,2729.4331642763473,0.006616297787395586,3,signal,mean_reversion
XLK,2024-01-03,2024-01-09,91.5934,92.2704,4666,3073.069615907401,0.007391310302088616,4,signal,mean_reversion
EEM,2024-01-11,2024-01-16,37.3154,36.7062,11512,-7098.292955187093,-0.016325634216206364,2,signal,mean_reversion
SPY,2024-01-18,2024-01-19,461.5455,464.6248,931,2780.67646061266,0.006671889144255427,1,signal,mean_reversion
IWM,2024-01-17,2024-01-22,183.6401,189.327,2330,13163.531117734186,0.030967529129713567,3,signal,mean_reversion
XLF,2024-01-17,2024-01-22,35.7812,36.7786,11960,11842.089068130985,0.027874879640295447,3,signal,mean_reversion
XLV,2024-01-18,2024-01-23,133.2075,134.7017,3198,4692.785161588215,0.011217115576250825,3,signal,mean_reversion
XLV,2024-01-26,2024-01-29,134.4027,134.2298,3247,-648.5464263955138,-0.0012862384345859734,1,signal,mean_reversion
QQQ,2024-02-22,2024-02-23,429.4172,434.0826,1026,4698.1219506419175,0.010864530509111514,1,signal,mean_reversion
XLK,2024-02-21,2024-02-23,97.9255,102.1778,4461,18880.299304134835,0.04342395179666014,2,signal,mean_reversion
XLV,2024-03-01,2024-03-04,139.9064,140.508,3167,1816.4506127968575,0.004299996965872355,1,signal,mean_reversion
XLV,2024-03-18,2024-03-20,140.6825,140.5418,3156,-532.5856396487154,-0.0009996338611399924,2,signal,mean_reversion
SPY,2024-04-05,2024-04-08,502.4882,506.5623,882,3504.33187720134,0.008107793236885374,1,signal,mean_reversion
XLF,2024-04-05,2024-04-09,40.1071,40.4838,11054,4074.6617621616706,0.009391685927423232,2,signal,mean_reversion
QQQ,2024-04-05,2024-04-10,432.2512,432.0367,1025,-308.40849206639206,-0.0004961410096790964,3,signal,mean_reversion
XLV,2024-04-03,2024-04-16,139.7248,134.0187,3179,-18226.560166338455,-0.040837791163122805,10,time,mean_reversion
XLE,2024-04-15,2024-04-22,45.326,44.2869,9720,-10187.614931603406,-0.02292605092920541,5,signal,mean_reversion
XLF,2024-04-12,2024-04-22,39.1272,39.3498,11299,2426.182589882612,0.0056884463094111215,6,signal,mean_reversion
EEM,2024-04-17,2024-04-23,38.1168,38.298,11448,1986.0777431350775,0.004751924891214232,4,signal,mean_reversion
IWM,2024-04-16,2024-04-23,190.2521,190.8929,2298,1385.0334398681184,0.0033683044163075326,5,signal,mean_reversion
QQQ,2024-04-22,2024-04-24,412.9831,423.3367,1067,10958.04955580826,0.02507026052298378,2,signal,mean_reversion
SPY,2024-04-22,2024-04-24,486.2452,494.2775,906,7188.426020416405,0.0165190271047011,2,signal,mean_reversion
XLF,2024-05-01,2024-05-06,39.1272,39.6018,11395,5318.067156707609,0.012129015424050094,3,signal,mean_reversion
XLE,2024-05-02,2024-05-07,43.4772,43.7994,10262,3216.8218904864893,0.007410718392148796,3,signal,mean_reversion
XLE,2024-05-23,2024-05-29,43.4255,43.1524,10331,-2911.0277476196343,-0.006289345743646035,3,signal,mean_reversion
IWM,2024-05-24,2024-06-03,200.4101,202.8885,2231,5439.367949892698,0.012366716735263461,5,signal,mean_reversion
SPY,2024-05-31,2024-06-03,511.4057,516.1929,870,4075.414357145036,0.009360755559102873,1,signal,mean_reversion
XLV,2024-05-28,2024-06-03,139.3959,138.7734,3216,-2091.3830908520144,-0.0044656189121740075,4,signal,mean_reversion
EEM,2024-05-24,2024-06-06,40.9983,40.5188,10907,-5318.095294350829,-0.011694004101927002,8,signal,mean_reversion
XLF,2024-06-12,2024-06-18,40.0392,39.6987,11213,-3907.121027322142,-0.008503464918723114,4,signal,mean_reversion
XLE,2024-06-14,2024-06-21,41.5766,42.4305,10758,9095.279358302965,0.02053663048748522,4,signal,mean_reversion
XLV,2024-06-18,2024-06-21,141.1274,141.6628,3175,1610.0634705964994,0.0037936322723017835,2,signal,mean_reversion
QQQ,2024-06-25,2024-06-26,471.8827,473.8668,955,1804.502354520579,0.004204660078001687,1,signal,mean_reversion
EEM,2024-06-27,2024-07-01,41.022,41.1345,11035,1151.4066387422467,0.00274382309233534,2,signal,mean_reversion
XLK,2024-06-25,2024-07-02,110.8677,111.7011,4068,3299.687572209178,0.007516975495400091,5,signal,mean_reversion
XLV,2024-07-02,2024-07-10,140.2431,140.7821,3229,1649.4575267875089,0.0038428165753385812,5,signal,mean_reversion
XLE,2024-07-09,2024-07-12,41.9389,42.9083,10809,10386.13471644082,0.02311369841502553,3,signal,mean_reversion
QQQ,2024-07-18,2024-07-23,481.2594,476.6987,948,-4414.351702819353,-0.00947657956514214,3,signal,mean_reversion
SPY,2024-07-22,2024-07-23,541.8738,542.8397,840,720.1864579280323,0.0017824004667772453,1,signal,mean_reversion
XLK,2024-07-18,2024-07-23,112.2384,111.3056,4065,-3882.6941025428546,-0.00831086454512131,3,signal,mean_reversion
XLE,2024-07-24,2024-07-26,42.8424,43.3147,10555,4893.896093140004,0.011023482496304915,2,signal,mean_reversion
EEM,2024-07-19,2024-08-01,41.3198,41.0673,10910,-2844.0007799506693,-0.0061094154245265875,9,signal,mean_reversion
QQQ,2024-07-25,2024-08-01,459.6413,467.1432,986,7305.543515498992,0.01632131832906558,5,signal,mean_reversion
SPY,2024-07-25,2024-08-01,530.4582,540.9114,854,8835.472439613975,0.01970583707292861,5,signal,mean_reversion
XLK,2024-07-26,2024-08-01,107.1069,107.865,4243,3125.17702944451,0.007077470795928464,4,signal,mean_reversion
EEM,2024-08-06,2024-08-09,38.6971,40.242,11891,18276.5062036068,0.039922862026352535,3,signal,mean_reversion
IWM,2024-08-05,2024-08-09,194.2081,202.9843,2370,20705.528766728843,0.045189824557889,4,signal,mean_reversion
XLE,2024-08-05,2024-08-09,40.9172,42.0955,11251,13163.747358688033,0.02879741087512233,4,signal,mean_reversion
XLF,2024-08-05,2024-08-09,40.0711,41.0722,11488,11407.545731189502,0.024983365747533126,4,signal,mean_reversion
QQQ,2024-09-09,2024-09-11,449.075,455.4092,1056,6593.315205862457,0.014104809750092429,2,signal,mean_reversion
XLV,2024-09-06,2024-09-11,150.547,150.5517,3157,-80.15704400999448,3.134977281216145e-05,3,signal,mean_reversion
EEM,2024-09-04,2024-09-12,40.7337,40.6642,11713,-909.4627759061374,-0.0017063441568782034,6,signal,mean_reversion
IWM,2024-09-06,2024-09-13,207.9763,209.8272,2285,4133.827657607888,0.008899547108819794,5,signal,mean_reversion
XLF,2024-09-26,2024-09-30,43.9116,43.9849,10937,705.5664777355358,0.001669298685099907,2,signal,mean_reversion
XLV,2024-09-26,2024-10-01,148.6423,150.1005,3231,4614.941761705937,0.00981017186685329,3,signal,mean_reversion
IWM,2024-10-04,2024-10-07,215.9334,215.0782,2231,-2004.2074136222593,-0.00396068289451601,1,signal,mean_reversion
XLV,2024-10-04,2024-10-09,147.921,147.9484,3257,-7.057089813650549,0.0001853705443379816,3,signal,mean_reversion
EEM,2024-10-16,2024-10-21,43.7215,43.7066,11019,-260.58990071209786,-0.0003409379624534914,3,signal,mean_reversion
IWM,2024-10-23,2024-10-29,216.662,217.1439,2220,973.4652504440462,0.0022241018181463623,4,signal,mean_reversion
SPY,2024-10-24,2024-10-29,570.0542,569.3567,843,-684.0417586843882,-0.0012235614399340733,3,signal,mean_reversion
XLE,2024-10-16,2024-10-29,43.0627,41.8523,11188,-13636.707217532625,-0.02810736037099304,10,time,mean_reversion
EEM,2024-10-31,2024-11-05,42.8473,43.4091,11105,6143.13315038764,0.013111959170332588,3,signal,mean_reversion
QQQ,2024-11-01,2024-11-06,481.906,496.3579,988,14181.851952071705,0.029989100081667885,3,signal,mean_reversion
SPY,2024-11-01,2024-11-06,561.5424,578.5376,848,14315.226786614152,0.030265160604876717,3,signal,mean_reversion
XLV,2024-10-24,2024-11-06,146.605,146.7214,3280,285.55799740953614,0.0007939223144157737,9,signal,mean_reversion
EEM,2024-11-13,2024-11-19,41.8097,41.5568,11670,-3048.9682163041093,-0.006049521219767318,4,signal,mean_reversion
IWM,2024-11-18,2024-11-21,225.7114,228.3779,2160,5661.575964942113,0.011813799045620854,3,signal,mean_reversion
SPY,2024-11-18,2024-11-21,576.1874,582.6616,846,5379.111042616245,0.011236226446686093,3,signal,mean_reversion
QQQ,2024-11-18,2024-11-22,494.4425,500.1855,986,5564.5502909530305,0.011615148780334428,4,signal,mean_reversion
XLF,2024-12-04,2024-12-17,49.2685,47.9498,9985,-13265.182356424993,-0.026767363422968482,10,time,mean_reversion
XLE,2024-12-05,2024-12-18,44.1501,40.5978,11143,-39677.88036089858,-0.08045999999999986,10,stop,mean_reversion
XLF,2024-12-18,2024-12-23,48.0857,47.1343,9805,-9422.100767675272,-0.01978605841623926,3,signal,mean_reversion
XLK,2024-12-19,2024-12-23,116.2967,117.1893,4033,3505.668551414542,0.00767514890123322,2,signal,mean_reversion
SPY,2024-12-19,2024-12-24,581.2394,587.2433,807,4750.785160704926,0.010329338236194863,3,signal,mean_reversion
IWM,2024-12-16,2024-12-26,229.3449,219.4462,2104,-20921.345084512526,-0.043160871836856796,7,signal,mean_reversion
QQQ,2025-01-02,2025-01-06,511.316,520.4589,926,8370.844027697236,0.01788124504804922,2,signal,mean_reversion
SPY,2025-01-02,2025-01-06,581.2529,587.4501,815,4955.499999155529,0.010661862403343658,2,signal,mean_reversion
XLK,2025-01-02,2025-01-06,116.3681,118.2756,4072,7671.927611294879,0.016392235512090014,2,signal,mean_reversion
IWM,2025-01-13,2025-01-15,211.8438,222.4258,2263,23848.742613284096,0.04995178861622129,2,signal,mean_reversion
XLF,2025-01-13,2025-01-15,46.2194,48.3308,10373,21803.762892112718,0.04568276242598657,2,signal,mean_reversion
QQQ,2025-01-14,2025-01-16,505.7882,515.4531,947,9055.981658454022,0.019108660583062154,2,signal,mean_reversion
XLK,2025-01-13,2025-01-16,111.7702,116.1625,4289,18740.859300766733,0.0392976987707514,3,signal,mean_reversion
QQQ,2025-01-28,2025-01-31,512.2305,523.339,972,10696.801284087565,0.021686517342142553,3,signal,mean_reversion
XLE,2025-01-28,2025-02-05,43.5874,43.246,11434,-4003.3131694916988,-0.007833456645163106,6,signal,mean_reversion
XLK,2025-01-28,2025-02-05,113.7613,114.6793,4380,3921.026175265117,0.008070018213997221,6,signal,mean_reversion
XLF,2025-02-24,2025-02-28,50.0579,50.4001,10019,3328.4593431973612,0.006837295918892927,4,signal,mean_reversion
SPY,2025-02-24,2025-03-03,593.7085,587.3615,845,-5463.041858218386,-0.010690483777533566,5,signal,mean_reversion
EEM,2025-03-04,2025-03-06,41.988,43.3807,11586,16036.628871358856,0.03316838794445576,2,signal,mean_reversion
QQQ,2025-02-24,2025-03-06,524.8172,490.335,956,-33062.03458262381,-0.06570326772472546,8,signal,mean_reversion
IWM,2025-02-24,2025-03-07,216.0807,203.1964,2322,-30014.659164394416,-0.059627181461495926,10,time,mean_reversion
XLF,2025-03-11,2025-03-17,47.0734,47.3991,10407,3290.558708498559,0.006917579369224658,4,signal,mean_reversion
XLF,2025-03-31,2025-04-03,48.0031,47.4433,10234,-5826.806676785198,-0.011662018603757485,3,signal,mean_reversion
QQQ,2025-05-22,2025-05-28,511.4412,519.4047,960,7545.991108724191,0.015570688610491379,3,signal,mean_reversion
SPY,2025-05-22,2025-05-28,576.3443,584.563,852,6903.452962905308,0.014260113516712858,3,signal,mean_reversion
