Week_Ending,Open,Low,High,Close,A2P,Volume,OB_Bull,OB_Bear,OB_Type,OB_High,OB_Low,OB_Mid
2009-09-25 00:00:00-04:00,78.6028,77.2666,80.1913,77.5339,0.7423,953661900,0,0,,,,
2009-10-02 00:00:00-04:00,77.8308,75.7078,79.4416,76.0790,0.7423,1012992100,0,0,,,,
2009-10-09 00:00:00-04:00,76.3833,76.1606,79.6198,79.6198,0.7423,829880500,0,0,,,,
2009-10-16 00:00:00-04:00,79.9909,79.2486,81.4384,80.8297,0.7423,833088300,0,0,,,,
2009-10-23 00:00:00-04:00,80.9634,79.7979,81.8838,80.2285,0.7423,1044308000,0,0,,,,
2009-10-30 00:00:00-04:00,80.3175,76.7842,81.1415,76.8732,0.7423,1267834600,0,0,,,,
2009-11-06 00:00:00-05:00,77.2963,76.5169,79.7237,79.5233,0.7423,1081551600,0,0,,,,
2009-11-13 00:00:00-05:00,80.1320,80.0726,82.2624,81.3716,0.7423,808969200,0,0,,,,
2009-11-20 00:00:00-05:00,81.9358,80.9188,82.9082,81.2306,0.7423,857473700,0,0,,,,
2009-11-27 00:00:00-05:00,82.1882,80.3844,82.9453,81.3345,0.7423,521996900,0,0,,,,
2009-12-04 00:00:00-05:00,81.2677,80.2581,83.4204,82.4034,0.7423,895036300,0,0,,,,
2009-12-11 00:00:00-05:00,82.3292,80.9262,82.7894,82.4776,0.7423,715769500,0,0,,,,
2009-12-18 00:00:00-05:00,83.4889,81.5560,83.6829,82.2500,0.7463,740889800,0,0,,,,
2009-12-25 00:00:00-05:00,82.6604,82.6604,84.0336,83.9441,0.7463,361207700,0,0,,,,
2010-01-01 00:00:00-05:00,84.2576,83.1307,84.3546,83.1680,0.7463,331857300,0,0,,,,
2010-01-08 00:00:00-05:00,83.8620,83.2202,85.5412,85.5039,0.7463,604092800,0,0,,,,
2010-01-15 00:00:00-05:00,85.8845,84.4814,85.9293,84.8098,0.7463,759533100,0,0,,,,
2010-01-22 00:00:00-05:00,84.7949,81.4142,85.9219,81.5037,0.7463,1046464900,0,0,,,,
2010-01-29 00:00:00-05:00,82.2500,80.0186,82.4440,80.1454,0.7463,1296751500,0,0,,,,
2010-02-05 00:00:00-05:00,80.7126,78.0483,82.5336,79.6006,0.7463,1427225100,0,0,,,,
2010-02-12 00:00:00-05:00,79.6603,78.9663,80.7873,80.6305,0.7463,1330712600,0,0,,,,
2010-02-19 00:00:00-05:00,81.2425,80.4664,83.2650,82.9441,0.7463,744556100,0,0,,,,
2010-02-26 00:00:00-05:00,83.2501,81.3022,83.2725,82.6456,0.7463,949418600,1,0,Bullish,83.2725,81.3022,82.2874
2010-03-05 00:00:00-05:00,82.9889,82.9665,85.3322,85.2651,0.7463,771376300,0,0,,,,
2010-03-12 00:00:00-05:00,85.2725,84.9815,86.5487,86.1681,0.7463,778142600,0,0,,,,
2010-03-19 00:00:00-04:00,86.3731,85.8785,88.0367,86.9052,0.7494,916108100,0,0,,,,
2010-03-26 00:00:00-04:00,86.4105,86.3581,88.5537,87.3622,0.7494,992696800,0,0,,,,
2010-04-02 00:00:00-04:00,87.8044,87.3848,88.6137,88.2765,0.7494,602579900,0,0,,,,
2010-04-09 00:00:00-04:00,88.6137,88.1266,89.6254,89.5879,0.7494,692518600,0,0,,,,
2010-04-16 00:00:00-04:00,89.7003,88.9884,91.1016,89.4455,0.7494,908333600,0,0,,,,
2010-04-23 00:00:00-04:00,89.1832,88.7786,91.3189,91.2815,0.7494,861261700,0,0,,,,
2010-04-30 00:00:00-04:00,91.3115,88.6137,91.5138,89.0334,0.7494,1263760600,0,0,,,,
2010-05-07 00:00:00-04:00,89.4605,78.6845,90.4347,83.3755,0.7494,2156989900,0,0,,,,
2010-05-14 00:00:00-04:00,86.7852,84.5821,88.1866,85.3464,0.7494,1529670400,0,0,,,,
2010-05-21 00:00:00-04:00,85.5788,78.9543,86.3431,81.7644,0.7494,2112367000,0,0,,,,
2010-05-28 00:00:00-04:00,81.3223,78.2199,83.0309,81.9593,0.7494,1614851500,0,0,,,,
2010-06-04 00:00:00-04:00,81.1949,79.7786,83.2257,80.0483,0.7494,1143247000,0,0,,,,
2010-06-11 00:00:00-04:00,80.3331,78.4222,82.2440,82.1916,0.7494,1422425500,0,0,,,,
2010-06-18 00:00:00-04:00,83.2151,82.3718,84.6456,84.1261,0.7529,1099031200,0,0,,,,
2010-06-25 00:00:00-04:00,85.1727,80.3915,85.2329,81.2198,0.7529,1214386100,0,0,,,,
2010-07-02 00:00:00-04:00,81.3402,76.1450,81.5586,76.9506,0.7529,1443279800,0,0,,,,
2010-07-09 00:00:00-04:00,78.0348,76.7097,81.2951,81.2876,0.7529,866546700,0,0,,,,
2010-07-16 00:00:00-04:00,81.0165,80.1506,82.8913,80.3087,0.7529,1043767600,0,0,,,,
2010-07-23 00:00:00-04:00,80.6024,79.6763,83.2527,83.1323,0.7529,1206200500,0,0,,,,
2010-07-30 00:00:00-04:00,83.2753,82.0555,84.5477,83.0268,0.7529,992577200,0,0,,,,
2010-08-06 00:00:00-04:00,84.3219,83.5163,85.1652,84.6231,0.7529,873294300,0,0,,,,
2010-08-13 00:00:00-04:00,85.0221,81.0165,85.2179,81.5511,0.7529,1035364700,0,0,,,,
2010-08-20 00:00:00-04:00,80.9939,80.3765,83.1172,80.9638,0.7529,978649500,0,0,,,,
2010-08-27 00:00:00-04:00,81.3478,78.5243,81.7469,80.4593,0.7529,1213491400,0,0,,,,
2010-09-03 00:00:00-04:00,80.2485,78.6748,83.5689,83.4937,0.7529,1066309300,0,0,,,,
2010-09-10 00:00:00-04:00,83.1021,82.4847,84.0885,83.9379,0.7529,566735000,0,0,,,,
2010-09-17 00:00:00-04:00,85.2199,84.7657,85.7574,85.1518,0.7570,952735300,0,0,,,,
2010-09-24 00:00:00-04:00,85.4470,84.9171,86.9761,86.9156,0.7570,1086292800,0,0,,,,
2010-10-01 00:00:00-04:00,86.9458,85.6741,87.6498,86.7566,0.7570,979380500,0,0,,,,
2010-10-08 00:00:00-04:00,86.5749,85.6741,88.4598,88.2175,0.7570,887034000,0,0,,,,
2010-10-15 00:00:00-04:00,88.3538,87.5438,89.7390,89.0956,0.7570,941124800,0,0,,,,
2010-10-22 00:00:00-04:00,89.1259,87.8239,90.1479,89.5877,0.7570,951659200,0,0,,,,
2010-10-29 00:00:00-04:00,90.1857,88.7626,90.6550,89.6936,0.7570,813034100,0,0,,,,
2010-11-05 00:00:00-04:00,90.1327,89.2092,93.0470,92.8956,0.7570,954817000,0,0,,,,
2010-11-12 00:00:00-05:00,92.6080,90.5717,93.0697,90.9880,0.7570,961202500,0,0,,,,
2010-11-19 00:00:00-05:00,91.2757,89.0123,91.6315,91.0562,0.7570,990392500,0,0,,,,
2010-11-26 00:00:00-05:00,90.6020,89.3151,91.0183,89.9283,0.7570,619723900,0,0,,,,
2010-12-03 00:00:00-05:00,89.7012,89.1259,93.1303,93.0243,0.7570,1021112700,0,0,,,,
2010-12-10 00:00:00-05:00,92.8275,92.6610,94.3188,94.2279,0.7570,688927500,0,0,,,,
2010-12-17 00:00:00-05:00,95.1572,94.1680,95.2942,94.5865,0.7610,767995900,0,0,,,,
2010-12-24 00:00:00-05:00,94.8452,94.3430,95.7431,95.5757,0.7610,362982800,0,0,,,,
2010-12-31 00:00:00-05:00,95.2181,95.1496,96.0323,95.6898,0.7610,339304000,0,0,,,,
2011-01-07 00:00:00-05:00,96.4204,95.6518,97.2726,96.7476,0.7610,688663800,0,0,,,,
2011-01-14 00:00:00-05:00,96.3215,96.0323,98.4141,98.3913,0.7610,587344200,0,0,,,,
2011-01-21 00:00:00-05:00,98.2999,96.7400,98.6500,97.6835,0.7610,593568300,0,0,,,,
2011-01-28 00:00:00-05:00,97.6227,97.0291,99.1903,97.1889,0.7610,841489200,0,0,,,,
2011-02-04 00:00:00-05:00,97.4553,97.2118,99.8371,99.7990,0.7610,715288600,0,0,,,,
2011-02-11 00:00:00-05:00,100.0197,99.9132,101.4198,101.2905,0.7610,658367400,0,0,,,,
2011-02-18 00:00:00-05:00,101.2296,100.6893,102.4928,102.3710,0.7610,591262500,0,0,,,,
2011-02-25 00:00:00-05:00,101.2981,98.6956,102.3939,100.6969,0.7610,862818700,0,0,,,,
2011-03-04 00:00:00-05:00,101.0698,99.1903,101.7318,100.8035,0.7610,1054110800,0,0,,,,
2011-03-11 00:00:00-05:00,101.1002,98.5358,101.3285,99.5631,0.7610,1072125000,0,0,,,,
2011-03-18 00:00:00-04:00,99.3460,95.7464,99.7205,97.6417,0.7643,1547968900,0,0,,,,
2011-03-25 00:00:00-04:00,98.8569,98.0697,100.7828,100.3472,0.7643,746906900,0,0,,,,
2011-04-01 00:00:00-04:00,100.5612,99.6899,102.2349,101.7611,0.7643,661783400,0,0,,,,
2011-04-08 00:00:00-04:00,101.9751,101.1191,102.4107,101.5394,0.7643,660648900,0,0,,,,
2011-04-15 00:00:00-04:00,101.6465,99.5600,101.9904,100.9128,0.7643,775858900,0,0,,,,
2011-04-22 00:00:00-04:00,99.8046,98.9792,102.2884,102.2426,0.7643,627087300,0,0,,,,
2011-04-29 00:00:00-04:00,102.1661,101.7993,104.3749,104.2678,0.7643,595273300,0,0,,,,
2011-05-06 00:00:00-04:00,104.7570,101.6617,104.8410,102.5636,0.7643,897019400,0,0,,,,
2011-05-13 00:00:00-04:00,102.5559,101.9445,104.0233,102.4413,0.7643,751471200,0,0,,,,
2011-05-20 00:00:00-04:00,102.0744,100.9739,103.1979,102.1127,0.7643,771663900,0,0,,,,
2011-05-27 00:00:00-04:00,100.8669,100.4083,102.3113,102.0362,0.7643,752721600,0,0,,,,
2011-06-03 00:00:00-04:00,102.9992,99.4148,103.1138,99.6746,0.7643,832982500,0,0,,,,
2011-06-10 00:00:00-04:00,99.4225,97.2596,99.6288,97.5194,0.7643,939901900,0,0,,,,
2011-06-17 00:00:00-04:00,98.2256,97.0198,99.6696,97.5805,0.7680,1210445900,0,0,,,,
2011-06-24 00:00:00-04:00,97.2502,96.9200,99.7003,97.3962,0.7680,1089755100,0,0,,,,
2011-07-01 00:00:00-04:00,97.4576,97.2656,102.9952,102.8570,0.7680,1004464900,0,0,,,,
2011-07-08 00:00:00-04:00,102.7495,102.2349,104.2241,103.2257,0.7680,673832300,0,0,,,,
2011-07-15 00:00:00-04:00,101.9584,100.3685,102.3194,101.1443,0.7680,1060781500,0,0,,,,
2011-07-22 00:00:00-04:00,100.6757,99.5621,103.5482,103.3639,0.7680,871838100,0,0,,,,
2011-07-29 00:00:00-04:00,102.3808,98.2871,103.2948,99.3316,0.7680,1031930400,0,0,,,,
2011-08-05 00:00:00-04:00,100.4914,89.7541,100.5836,92.2272,0.7680,2219616500,0,0,,,,
2011-08-12 00:00:00-04:00,89.7925,84.6926,92.2579,90.7218,0.7680,2884411300,0,0,,,,
2011-08-19 00:00:00-04:00,91.5436,86.4054,93.0874,86.5129,0.7680,1732344500,0,0,,,,
2011-08-26 00:00:00-04:00,88.4561,86.3363,91.7049,90.6066,0.7680,1479958200,0,0,,,,
2011-09-02 00:00:00-04:00,91.8278,90.1919,94.8616,90.5144,0.7680,1244224400,0,0,,,,
2011-09-09 00:00:00-04:00,87.8570,87.8493,92.8877,89.0321,0.7680,1125697000,0,0,,,,
2011-09-16 00:00:00-04:00,88.3733,88.0490,94.1635,93.8160,0.7720,1509003200,0,0,,,,
2011-09-23 00:00:00-04:00,92.2797,85.9260,94.1789,87.6553,0.7720,1597854300,0,0,,,,
2011-09-30 00:00:00-04:00,88.4814,87.2230,92.3029,87.3542,0.7720,1445625600,0,0,,,,
2011-10-07 00:00:00-04:00,86.8447,82.9383,90.5195,89.3306,0.7720,1678881000,0,0,,,,
2011-10-14 00:00:00-04:00,90.8515,90.8437,94.6498,94.6266,0.7720,1145235600,0,0,,,,
2011-10-21 00:00:00-04:00,94.1789,92.0250,95.8233,95.7075,0.7720,1288845800,0,0,,,,
2011-10-28 00:00:00-04:00,95.8619,94.3487,99.9150,99.2820,0.7720,1379992900,0,0,,,,
2011-11-04 00:00:00-04:00,98.1703,93.8161,99.2974,96.8733,0.7720,1430006500,0,0,,,,
2011-11-11 00:00:00-05:00,96.8038,94.8506,98.8342,97.7842,0.7720,1180816400,0,0,,,,
2011-11-18 00:00:00-05:00,97.4214,93.5922,98.3941,94.1712,0.7720,1126550200,0,0,,,,
2011-11-25 00:00:00-05:00,92.7970,89.7089,92.9128,89.8170,0.7720,769992600,0,0,,,,
2011-12-02 00:00:00-05:00,92.2874,91.7316,97.6607,96.3946,0.7720,1132431500,0,0,,,,
2011-12-09 00:00:00-05:00,97.9232,95.4605,98.2475,97.3133,0.7720,1091882700,0,0,,,,
2011-12-16 00:00:00-05:00,97.0759,94.2401,97.5576,94.4654,0.7769,1119195300,0,0,,,,
2011-12-23 00:00:00-05:00,94.8306,93.2534,98.2257,98.1946,0.7769,815204600,0,0,,,,
2011-12-30 00:00:00-05:00,98.0237,96.9050,98.5287,97.5032,0.7769,424289000,0,0,,,,
2012-01-06 00:00:00-05:00,99.2590,98.2257,99.7407,99.2201,0.7769,642829400,1,0,Bullish,99.7407,98.2257,98.9832
2012-01-13 00:00:00-05:00,99.4455,98.9871,100.7662,100.0981,0.7769,625172800,0,0,,,,
2012-01-20 00:00:00-05:00,101.0615,100.1447,102.5143,102.5143,0.7769,560163500,0,0,,,,
2012-01-27 00:00:00-05:00,102.1724,101.4655,103.6408,102.4133,0.7769,751131900,0,0,,,,
2012-02-03 00:00:00-05:00,101.3955,101.0459,104.5887,104.5265,0.7769,744447200,0,0,,,,
2012-02-10 00:00:00-05:00,104.0914,103.8273,105.3423,104.3867,0.7769,699094400,0,0,,,,
2012-02-17 00:00:00-05:00,105.1325,104.3012,106.1503,105.9794,0.7769,792803700,0,0,,,,
2012-02-24 00:00:00-05:00,106.2280,105.2724,106.5931,106.3833,0.7769,501741000,0,0,,,,
2012-03-02 00:00:00-05:00,105.6764,105.5054,107.3623,106.6786,0.7769,726681300,0,0,,,,
2012-03-09 00:00:00-05:00,106.5154,104.3867,107.1603,106.8806,0.7769,726392800,0,0,,,,
2012-03-16 00:00:00-04:00,107.3334,106.9744,109.8538,109.4793,0.7803,751269600,0,0,,,,
2012-03-23 00:00:00-04:00,109.4091,108.1137,110.2440,108.9721,0.7803,625146900,0,0,,,,
2012-03-30 00:00:00-04:00,109.7524,108.5351,110.6732,109.8772,0.7803,689045100,0,0,,,,
2012-04-06 00:00:00-04:00,109.7446,108.6677,110.9697,109.0813,0.7803,591883200,0,0,,,,
2012-04-13 00:00:00-04:00,107.7079,105.9366,109.1203,107.0134,0.7803,840617400,0,0,,,,
2012-04-20 00:00:00-04:00,107.5597,106.5765,108.7458,107.6455,0.7803,761453400,0,0,,,,
2012-04-27 00:00:00-04:00,106.5453,106.0771,109.8616,109.5495,0.7803,726597900,0,0,,,,
2012-05-04 00:00:00-04:00,109.3310,106.8418,110.5405,106.9042,0.7803,712692400,0,0,,,,
2012-05-11 00:00:00-04:00,106.5218,104.9455,107.3411,105.8195,0.7803,865528500,0,0,,,,
2012-05-18 00:00:00-04:00,104.8051,101.0908,105.8196,101.2391,0.7803,1146413600,0,0,,,,
2012-05-25 00:00:00-04:00,101.5668,101.4029,103.9623,103.0806,0.7803,883173900,0,0,,,,
2012-06-01 00:00:00-04:00,103.9078,100.0062,104.5086,100.0062,0.7803,764680800,0,0,,,,
2012-06-08 00:00:00-04:00,100.1856,99.2102,104.1965,103.8609,0.7803,879586100,0,0,,,,
2012-06-15 00:00:00-04:00,105.2384,102.8774,105.3090,105.2148,0.7844,923971800,0,0,,,,
2012-06-22 00:00:00-04:00,104.7756,103.7951,106.8698,104.6815,0.7844,810496700,0,0,,,,
2012-06-29 00:00:00-04:00,103.5755,102.6342,106.8855,106.7522,0.7844,777590700,0,0,,,,
2012-07-06 00:00:00-04:00,107.0502,105.7717,108.0856,106.2737,0.7844,487344100,1,0,Bullish,108.0856,105.7717,106.9287
2012-07-13 00:00:00-04:00,106.1874,104.0069,106.8541,106.4777,0.7844,686624500,0,0,,,,
2012-07-20 00:00:00-04:00,106.2345,105.5364,108.3837,107.0424,0.7844,622487000,0,0,,,,
2012-07-27 00:00:00-04:00,105.4737,104.3442,109.0817,108.7758,0.7844,840929800,0,0,,,,
2012-08-03 00:00:00-04:00,108.6503,106.3443,109.5288,109.3014,0.7844,723033300,0,0,,,,
2012-08-10 00:00:00-04:00,109.5916,109.4661,110.5328,110.4701,0.7844,475710400,0,0,,,,
2012-08-17 00:00:00-04:00,110.2818,109.8426,111.6152,111.5211,0.7844,455720100,0,0,,,,
2012-08-24 00:00:00-04:00,111.3642,109.9838,112.2349,110.9956,0.7844,528027900,0,0,,,,
2012-08-31 00:00:00-04:00,111.2937,109.9603,111.4427,110.7211,0.7844,458457100,0,0,,,,
2012-09-07 00:00:00-04:00,110.6269,109.9132,113.2546,113.2075,0.7844,486431100,0,0,,,,
2012-09-14 00:00:00-04:00,113.0977,112.5251,116.1724,115.4900,0.7844,658106600,0,0,,,,
2012-09-21 00:00:00-04:00,115.8699,114.8369,116.0670,115.0261,0.7886,608820000,0,0,,,,
2012-09-28 00:00:00-04:00,114.4584,112.7236,115.3180,113.5279,0.7886,637875800,0,0,,,,
2012-10-05 00:00:00-04:00,113.9616,113.4175,116.0434,115.2391,0.7886,619770200,0,0,,,,
2012-10-12 00:00:00-04:00,114.8133,112.4318,115.2233,112.6763,0.7886,599319200,0,0,,,,
2012-10-19 00:00:00-04:00,112.9444,112.5817,115.5387,113.0706,0.7886,679092400,0,0,,,,
2012-10-26 00:00:00-04:00,112.8813,110.7049,113.2914,111.4619,0.7886,718295200,0,0,,,,
2012-11-02 00:00:00-04:00,111.8562,110.9336,113.3308,111.6275,0.7886,342136300,0,0,,,,
2012-11-09 00:00:00-05:00,111.4619,108.4654,113.1731,108.9464,0.7886,852323700,0,0,,,,
2012-11-16 00:00:00-05:00,109.2855,106.2180,109.8060,107.5349,0.7886,829813100,0,0,,,,
2012-11-23 00:00:00-05:00,108.7414,107.5665,111.5014,111.4619,0.7886,418423200,0,0,,,,
2012-11-30 00:00:00-05:00,110.9100,109.6088,112.3767,112.0928,0.7886,693511300,0,0,,,,
2012-12-07 00:00:00-05:00,112.6053,110.6891,112.6999,112.2978,0.7886,611416000,0,0,,,,
2012-12-14 00:00:00-05:00,112.1401,111.8799,113.9853,112.0534,0.7886,670707900,0,0,,,,
2012-12-21 00:00:00-05:00,113.1419,112.7210,115.6117,113.3960,0.7941,886267200,0,0,,,,
2012-12-28 00:00:00-05:00,113.1499,111.0771,113.3325,111.2042,0.7941,477549600,1,0,Bullish,113.3325,111.0771,112.2048
2013-01-04 00:00:00-05:00,110.9104,110.8151,116.4297,116.2391,0.7941,697573700,0,0,,,,
2013-01-11 00:00:00-05:00,115.8261,115.1352,116.8585,116.7950,0.7941,566665900,0,0,,,,
2013-01-18 00:00:00-05:00,116.6521,116.1041,117.9227,117.7956,0.7941,591328800,0,0,,,,
2013-01-25 00:00:00-05:00,117.7956,117.5177,119.3204,119.3204,0.7941,510031400,0,0,,,,
2013-02-01 00:00:00-05:00,119.3521,118.7327,120.2495,120.1066,0.7941,596648600,0,0,,,,
2013-02-08 00:00:00-05:00,119.3760,118.6692,120.6228,120.5513,0.7941,677372500,0,0,,,,
2013-02-15 00:00:00-05:00,120.5036,120.2257,121.1945,120.7975,0.7941,517551100,0,0,,,,
2013-02-22 00:00:00-05:00,121.0039,119.0742,121.7266,120.6227,0.7941,545293800,0,0,,,,
2013-03-01 00:00:00-05:00,121.2104,118.1132,121.4010,120.7975,0.7941,880703700,0,0,,,,
2013-03-08 00:00:00-05:00,120.5195,120.3290,123.6088,123.4420,0.7941,524491200,0,0,,,,
2013-03-15 00:00:00-04:00,123.8953,123.7438,125.0759,124.3021,0.7977,546984500,0,0,,,,
2013-03-22 00:00:00-04:00,123.1135,122.5153,124.3978,124.1186,0.7977,647799500,0,0,,,,
2013-03-29 00:00:00-04:00,124.4457,123.1216,125.1158,124.9722,0.7977,441062300,0,0,,,,
2013-04-05 00:00:00-04:00,124.9083,122.6589,125.4029,123.7677,0.7977,646416800,0,0,,,,
2013-04-12 00:00:00-04:00,123.8554,123.4406,127.3971,126.6712,0.7977,550706900,0,0,,,,
2013-04-19 00:00:00-04:00,126.0331,122.4834,126.1368,124.0229,0.7977,908872400,0,0,,,,
2013-04-26 00:00:00-04:00,124.2622,123.4406,127.0461,126.2245,0.7977,596455400,0,0,,,,
2013-05-03 00:00:00-04:00,126.5675,126.1128,129.1281,128.7212,0.7977,584067600,0,0,,,,
2013-05-10 00:00:00-04:00,128.8169,128.7611,130.5798,130.3485,0.7977,464602100,0,0,,,,
2013-05-17 00:00:00-04:00,130.1810,129.8779,133.2441,133.1643,0.7977,561277200,0,0,,,,
2013-05-24 00:00:00-04:00,133.0366,130.7712,134.8633,131.8640,0.7977,787545500,0,0,,,,
2013-05-31 00:00:00-04:00,133.2440,130.1251,133.8343,130.3804,0.7977,588687100,0,0,,,,
2013-06-07 00:00:00-04:00,130.6835,127.8278,131.6966,131.4573,0.7977,926323300,0,0,,,,
2013-06-14 00:00:00-04:00,131.8641,128.6654,131.9359,130.1650,0.7977,747319300,0,0,,,,
2013-06-21 00:00:00-04:00,131.7439,126.2749,133.1071,127.5580,0.8019,1050353400,0,0,,,,
2013-06-28 00:00:00-04:00,126.2268,124.8796,129.7632,128.6405,0.8019,809325800,0,0,,,,
2013-07-05 00:00:00-04:00,129.3141,128.4802,130.7736,130.7255,0.8019,484451800,0,0,,,,
2013-07-12 00:00:00-04:00,131.3990,130.7736,134.6628,134.3260,0.8019,588605500,0,0,,,,
2013-07-19 00:00:00-04:00,134.6949,133.9732,135.7373,135.6572,0.8019,458478400,0,0,,,,
2013-07-26 00:00:00-04:00,135.8496,134.3340,136.2105,135.6090,0.8019,492075500,0,0,,,,
2013-08-02 00:00:00-04:00,135.2642,134.8071,137.1005,137.0845,0.8019,508848400,0,0,,,,
2013-08-09 00:00:00-04:00,136.7799,135.1600,137.0926,135.7695,0.8019,420361400,0,0,,,,
2013-08-16 00:00:00-04:00,135.0878,132.7142,136.2425,132.9788,0.8019,513028500,0,0,,,,
2013-08-23 00:00:00-04:00,132.8264,131.6637,133.7807,133.6123,0.8019,537622800,0,0,,,,
2013-08-30 00:00:00-04:00,133.7486,130.7495,134.1576,131.2306,0.8019,610563900,0,0,,,,
2013-09-06 00:00:00-04:00,132.4977,131.2707,133.9010,133.1472,0.8019,462611500,0,0,,,,
2013-09-13 00:00:00-04:00,133.4760,133.4760,135.9699,135.7855,0.8019,443889200,0,0,,,,
2013-09-20 00:00:00-04:00,137.9220,137.0194,139.8881,137.5674,0.8058,671767100,0,0,,,,
2013-09-27 00:00:00-04:00,137.3821,135.7543,137.5110,136.1089,0.8058,504544800,1,0,Bullish,137.5110,135.7543,136.6327
2013-10-04 00:00:00-04:00,134.9566,134.4409,136.5843,136.0928,0.8058,658023000,0,0,,,,
2013-10-11 00:00:00-04:00,134.9082,132.5794,137.2450,137.1967,0.8058,744278000,0,0,,,,
2013-10-18 00:00:00-04:00,136.3506,136.2459,140.6214,140.5247,0.8058,696972000,0,0,,,,
2013-10-25 00:00:00-04:00,140.5731,140.1782,141.8221,141.7818,0.8058,500226000,0,0,,,,
2013-11-01 00:00:00-04:00,141.7335,141.1936,143.0389,141.9913,0.8058,588982000,0,0,,,,
2013-11-08 00:00:00-05:00,142.3781,140.8229,143.1436,142.8615,0.8058,552563000,0,0,,,,
2013-11-15 00:00:00-05:00,142.7245,141.8946,145.1420,145.0856,0.8058,456701000,0,0,,,,
2013-11-22 00:00:00-05:00,145.3273,143.4175,145.7141,145.6980,0.8058,497733000,0,0,,,,
2013-11-29 00:00:00-05:00,145.9558,145.3434,146.4554,145.8511,0.8058,281150900,0,0,,,,
2013-12-06 00:00:00-05:00,145.9236,143.7157,146.1976,145.8028,0.8058,573984000,0,0,,,,
2013-12-13 00:00:00-05:00,146.2298,143.2403,146.3910,143.5223,0.8058,505064000,0,0,,,,
2013-12-20 00:00:00-05:00,144.9820,143.6614,147.4450,147.0966,0.8102,754605200,0,0,,,,
2013-12-27 00:00:00-05:00,147.8176,147.5098,149.2193,148.9519,0.8102,256145800,0,0,,,,
2014-01-03 00:00:00-05:00,148.9681,147.8420,149.6325,148.1741,0.8102,344004400,0,0,,,,
2014-01-10 00:00:00-05:00,148.6603,147.5179,149.2517,149.1869,0.8102,483464500,0,0,,,,
2014-01-17 00:00:00-05:00,148.8061,146.9184,149.8350,148.7818,0.8102,533573200,0,0,,,,
2014-01-24 00:00:00-05:00,149.6406,144.8849,149.6973,144.9335,0.8102,491066100,0,0,,,,
2014-01-31 00:00:00-05:00,145.0712,143.3050,145.6788,144.3582,0.8102,821519600,0,0,,,,
2014-02-07 00:00:00-05:00,144.1881,140.7368,145.7275,145.5735,0.8102,887744800,0,0,,,,
2014-02-14 00:00:00-05:00,145.5897,145.1927,149.3652,149.0897,0.8102,501791200,0,0,,,,
2014-02-21 00:00:00-05:00,149.2193,147.9392,149.8432,148.9844,0.8102,430099700,0,0,,,,
2014-02-28 00:00:00-05:00,149.3003,149.2355,151.6256,150.9288,0.8102,574548900,0,0,,,,
2014-03-07 00:00:00-05:00,149.6001,148.8709,153.0920,152.5249,0.8102,620701300,0,0,,,,
2014-03-14 00:00:00-04:00,152.2899,149.4300,152.8894,149.6082,0.8102,587706600,0,0,,,,
2014-03-21 00:00:00-04:00,151.0253,150.9276,153.8165,151.5217,0.8138,656800400,0,0,,,,
2014-03-28 00:00:00-04:00,152.0425,149.6500,152.4494,150.9439,0.8138,589131000,0,0,,,,
2014-04-04 00:00:00-04:00,151.9042,150.9683,154.3698,151.6844,0.8138,514528000,0,0,,,,
2014-04-11 00:00:00-04:00,151.3182,147.5424,152.3110,147.7051,0.8138,693927000,0,0,,,,
2014-04-18 00:00:00-04:00,148.8607,147.6482,152.0994,151.6763,0.8138,499927000,0,0,,,,
2014-04-25 00:00:00-04:00,151.7170,151.2531,153.3119,151.5949,0.8138,416538000,0,0,,,,
2014-05-02 00:00:00-04:00,152.2133,150.5126,153.9141,153.0352,0.8138,511868000,0,0,,,,
2014-05-09 00:00:00-04:00,152.2866,151.3670,153.8409,152.9539,0.8138,445134000,0,0,,,,
2014-05-16 00:00:00-04:00,153.6374,151.7495,154.9557,153.0271,0.8138,478175000,0,0,,,,
2014-05-23 00:00:00-04:00,152.7342,152.2297,155.0046,154.8988,0.8138,387217800,0,0,,,,
2014-05-30 00:00:00-04:00,155.4765,155.3870,156.8925,156.7948,0.8138,279426000,0,0,,,,
2014-06-06 00:00:00-04:00,157.0145,156.2170,159.0326,158.9919,0.8138,356031000,0,0,,,,
2014-06-13 00:00:00-04:00,158.9676,157.1448,159.5372,157.9748,0.8138,379387000,0,0,,,,
2014-06-20 00:00:00-04:00,158.5355,158.3474,160.7513,160.2117,0.8177,464041000,0,0,,,,
2014-06-27 00:00:00-04:00,160.2525,158.7317,160.6695,160.1135,0.8177,405387100,0,0,,,,
2014-07-04 00:00:00-04:00,160.0154,159.8764,162.1331,162.0596,0.8177,266085000,0,0,,,,
2014-07-11 00:00:00-04:00,161.7489,159.4921,161.8797,160.7595,0.8177,406114000,0,0,,,,
2014-07-18 00:00:00-04:00,161.5772,159.7947,162.1087,161.6590,0.8177,519679400,0,0,,,,
2014-07-25 00:00:00-04:00,161.1520,160.6124,162.7628,161.6671,0.8177,334607000,0,0,,,,
2014-08-01 00:00:00-04:00,161.6998,156.6385,162.2640,157.3989,0.8177,626687000,1,0,Bullish,162.2640,156.6385,159.4513
2014-08-08 00:00:00-04:00,157.7015,155.8045,158.8707,158.0040,0.8177,591595000,0,0,,,,
